,Order ID,Package ID,Quantity,SKU Subtotal After Discount,SKU Unit Original Price,SKU Subtotal Before Discount,Sku Quantity of return,Seller SKU
2458,582570129207166797,1185837178294732621,1,9.18,17.0,17.0,0,PEBCN-BBML 12-24-12-24
2459,582569104495903863,1185827090050155639,1,17.27,35.0,35.0,0,ME-10-Doce-35-40
2460,582569104495903863,1185827090050155639,1,17.27,35.0,35.0,0,ME-10-Bailarina-35-40
2461,582569104495903863,1185827090050155639,1,17.27,35.0,35.0,0,ME-10-Cachorro- Caramelo-35-40
2462,582569104495903863,1185827090050155639,1,17.27,35.0,35.0,0,ME-10-Robô-35-40
2463,582569104495903863,1185827090050155639,1,17.27,35.0,35.0,0,ME-10-Tubarão-35-40
2464,582568975115913076,1185826218827024244,1,29.7,110.0,110.0,0,21011-44
2465,582568452796548650,1185821715505907242,1,12.6,20.0,20.0,0,MASG-MC-Preto-40-46
2466,582568439888774619,1185821881092965851,1,12.6,20.0,20.0,0,MA-M-Preto-40-46-1 Par
2467,582568135351239988,Cancelado,1,29.7,110.0,110.0,1,21011-40
2468,582567770649560450,1185815117489800578,1,18.9,35.0,35.0,0,ME-10-Unicornio-35-40
2469,582567752891663496,1185814241315947656,1,45.94,73.0,73.0,0,21003-40
2470,582567635789973492,1185812720149432308,1,39.6,110.0,110.0,0,21007-40
2471,582567527830816652,1185811014007228300,1,42.68,110.0,110.0,1,21011-45
2472,582567396586587972,1185810343639942980,1,18.48,35.0,35.0,0,ME-10-Coelho-35-40
2473,582567396586587972,1185810343639942980,1,18.48,35.0,35.0,0,ME-10-Bailarina-35-40
2474,582567270061213580,Cancelado,1,38.41,110.0,110.0,1,21011-45
2475,582567253424178375,1185808260254958791,1,18.48,35.0,35.0,0,ME-10-Cachorro- Caramelo-35-40
2476,582567253424178375,1185808260254958791,1,18.48,35.0,35.0,0,ME-10-Tubarão-35-40
2477,582567093242333023,1185806582948267871,1,44.0,110.0,110.0,0,21011-41
2478,582567015468468009,1185286863480391465,1,39.6,110.0,110.0,0,21007-41
2479,582566946858042888,Cancelado,1,39.6,110.0,110.0,1,21009-40
2480,582566804855489919,1185804087821305215,1,39.6,110.0,110.0,0,21007-40
2481,582566785808828227,1185803746306328387,1,18.33,35.0,35.0,0,ME-10-Coelho-35-40
2482,582566719009883627,1185803440086156779,1,29.04,110.0,110.0,0,21006-39
2483,582566719009883627,1185803440086156779,1,29.04,110.0,110.0,0,21006-36
2484,582566723226862674,1185803350064661586,1,39.6,110.0,110.0,0,21006-39
2485,582566704668968869,1185803280743237541,1,39.6,110.0,110.0,1,21011-44
2486,582566673559422314,1185803651880879466,1,44.0,110.0,110.0,0,21007-41
2487,582566287401059488,1185800364002018464,1,18.48,35.0,35.0,0,ME-10-Unicornio-35-40
2488,582566287401059488,1185800364002018464,1,18.48,35.0,35.0,0,ME-10-Coelho-35-40
2489,582566280330904880,1185800455088997680,1,29.7,110.0,110.0,1,21009-41
2490,582566261498087240,1185800174882555720,1,18.9,35.0,35.0,0,ME-10-Cachorro-Rosa-35-40
2491,582566273177191738,1185800163536897338,1,18.48,35.0,35.0,0,ME-10-Cachorro- Caramelo-35-40
2492,582566273177191738,1185800163536897338,1,18.48,35.0,35.0,0,ME-10-Coelho-35-40
2493,582566251316938432,1185800346858260160,1,18.9,35.0,35.0,0,ME-10-Doce-35-40
2494,582566261957953134,1185800153110185582,1,18.48,35.0,35.0,0,ME-10-Unicornio-35-40
2495,582566261957953134,1185800153110185582,1,18.48,35.0,35.0,0,ME-10-Bailarina-35-40
2496,582566261957953134,1185800153110185582,1,18.48,35.0,35.0,0,ME-10-Cachorro-Rosa-35-40
2497,582566254682342734,1185800234434594126,1,18.48,35.0,35.0,0,ME-10-Unicornio-35-40
2498,582566254682342734,1185800234434594126,1,18.48,35.0,35.0,0,ME-10-Coelho-35-40
2499,582566254682342734,1185800234434594126,1,18.48,35.0,35.0,0,ME-10-Cachorro- Caramelo-35-40
2500,582566256663234383,1185799986178328399,1,18.9,35.0,35.0,0,ME-10-Bailarina-35-40
2501,582566237633807432,1185800128990970952,1,18.9,35.0,35.0,0,ME-10-Bailarina-35-40
2502,582566223588984419,Cancelado,1,18.9,35.0,35.0,1,ME-10-Tubarão-35-40
2503,582566217956427275,1185800005019010571,1,18.9,35.0,35.0,0,ME-10-Coelho-35-40
2504,582566228678444687,1185799961026725519,1,18.48,35.0,35.0,0,ME-10-Coelho-35-40
2505,582566228678444687,1185799961026725519,1,18.48,35.0,35.0,0,ME-10-Corrida-35-40
2506,582566218594092425,1185799854223623561,1,21.0,35.0,35.0,0,ME-10-Cachorro- Caramelo-35-40
2507,582566217349170981,1185799912712275749,1,18.9,35.0,35.0,0,ME-10-Bailarina-35-40
2508,582566208220071592,Cancelado,1,79.92,148.0,148.0,1,PC-ME-10
2509,582566213480842633,1185799944593966473,1,18.9,35.0,35.0,0,ME-10-Coelho-35-40
2510,582566192006334455,1185799775671126007,1,79.92,148.0,148.0,0,PC-ME-10
2511,582566185431565845,1185799700594132501,1,21.0,35.0,35.0,0,ME-10-Coelho-35-40
2512,582566187068786600,Cancelado,1,18.9,35.0,35.0,1,ME-10-Coelho-35-40
2513,582566165060617442,1185799401521120482,1,10.8,20.0,20.0,0,AS-F-Preto-Donuts-35-40
2514,582566161967580355,1185799591345620163,1,18.9,35.0,35.0,0,ME-10-Unicornio-35-40
2515,582566155725538845,1185799482611697181,1,18.9,35.0,35.0,0,ME-10-Cachorro- Caramelo-35-40
2516,582566156394268562,1185799544726194066,1,18.48,35.0,35.0,0,ME-10-Corrida-35-40
2517,582566156394268562,1185799544726194066,1,18.48,35.0,35.0,0,ME-10-Bailarina-35-40
2518,582566161052042858,1185799673286788714,1,18.9,35.0,35.0,0,ME-10-Coelho-35-40
2519,582566150674809949,1185799543091135581,1,18.9,35.0,35.0,0,ME-10-Coelho-35-40
2520,582566134381053345,1185799519349867937,1,18.48,35.0,35.0,0,ME-10-Cachorro-Rosa-35-40
2521,582566134381053345,1185799519349867937,1,18.48,35.0,35.0,0,ME-10-Doce-35-40
2522,582566133544748333,Cancelado,1,18.33,35.0,35.0,1,ME-10-Robô-35-40
2523,582566123697637332,1185799169534625748,1,18.9,35.0,35.0,0,ME-10-Coelho-35-40
2524,582566101877360332,1185799132126349004,1,18.48,35.0,35.0,0,ME-10-Cachorro- Caramelo-35-40
2525,582566101877360332,1185799132126349004,1,18.48,35.0,35.0,0,ME-10-Robô-35-40
2526,582566115456157022,1185799108832691550,1,18.9,35.0,35.0,0,ME-10-Cachorro-Rosa-35-40
2527,582566079046059123,Cancelado,1,18.9,35.0,35.0,1,ME-10-Unicornio-35-40
2528,582566080100009979,1185798997202929659,1,18.48,35.0,35.0,0,ME-10-Cachorro-Rosa-35-40
2529,582566080100009979,1185798997202929659,1,18.48,35.0,35.0,0,ME-10-Corrida-35-40
2530,582566048757286255,1185798707860702575,1,18.48,35.0,35.0,0,ME-10-Cachorro- Caramelo-35-40
2531,582566048757286255,1185798707860702575,1,18.48,35.0,35.0,0,ME-10-Unicornio-35-40
2532,582566047655756876,1185798785917486156,1,18.9,35.0,35.0,0,ME-10-Coelho-35-40
2533,582566033009313400,1185798722582251128,1,20.58,35.0,35.0,0,ME-10-Cachorro-Rosa-35-40
2534,582566033009313400,1185798722582251128,1,20.58,35.0,35.0,0,ME-10-Corrida-35-40
2535,582566046652663400,1185798591669896808,1,18.9,35.0,35.0,0,ME-10-Robô-35-40
2536,582566016068847009,Cancelado,1,18.9,35.0,35.0,1,ME-10-Robô-35-40
2537,582566011824604723,1185798538503358003,1,29.7,110.0,110.0,0,21007-40
2538,582566017675593188,1185798470253446628,1,9.9,35.0,35.0,0,ME-10-Tubarão-35-40
2539,582566021244356517,1185798494514349989,1,44.0,110.0,110.0,0,21008-41
2540,582566019159589969,1185798559941035089,1,17.92,35.0,35.0,0,ME-10-Cachorro- Caramelo-35-40
2541,582566019159589969,1185798559941035089,1,17.93,35.0,35.0,0,ME-10-Unicornio-35-40
2542,582566002671650761,1185798520981325769,1,18.9,35.0,35.0,0,ME-10-Coelho-35-40
2543,582566007514105609,1185798337674053385,1,18.33,35.0,35.0,0,ME-10-Corrida-35-40
2544,582565988511025061,1185798367728928677,1,44.0,110.0,110.0,0,21011-44
2545,582565992469661321,1185798281324365449,1,18.9,35.0,35.0,0,ME-10-Corrida-35-40
2546,582565794302363016,Cancelado,1,18.9,35.0,35.0,1,ME-10-Unicornio-35-40
2547,582565648215147756,Cancelado,1,10.2,17.0,17.0,1,PEBCN-BBML 12-24-12-24
2548,582565600464701136,Cancelado,1,79.92,148.0,148.0,1,PC-ME-10
2549,582565571815900561,1185795290912949649,1,44.0,110.0,110.0,0,21006-39
2550,582565496020501885,1185794716420441469,1,38.41,110.0,110.0,0,21011-43
2551,582565412973741296,1185794318173373680,1,39.6,110.0,110.0,0,21011-40
2552,582565087410751372,1185792179402934156,1,29.56,90.0,90.0,0,21007-40
2553,582099781696391073,Cancelado,1,18.33,35.0,35.0,1,ME-10-Coelho-35-40
2554,582564972465128488,Cancelado,1,39.42,90.0,90.0,1,21011-43
2555,582564969760458246,1185791461053531654,1,39.42,90.0,90.0,0,21006-39
2556,582564743606142091,Cancelado,1,29.56,90.0,90.0,1,21007-41
2557,582564381613655882,1185788712430831434,1,53.5,90.0,90.0,0,21007-40
2558,582564328053966041,1185788680978269401,1,43.8,90.0,90.0,1,21009-43
2559,582564343310484697,1185788061615555801,1,39.42,90.0,90.0,0,21009-43
2560,582563867432814554,1185786282346645466,1,11.34,21.0,21.0,0,SQ-EMCA-Chumbo-Cinza-Preta-40-46
2561,582563780444653485,1185785451974199213,1,18.57,35.0,35.0,0,ME-10-Cachorro- Caramelo-35-40
2562,582563524552787562,1185785105998513770,1,10.8,20.0,20.0,0,SPS-M01-Preto-35-40*3
2563,582436336014493063,1185791753490302343,1,18.9,35.0,35.0,1,ME-10-Robô-35-40
2564,582563190503605368,1185783828793295992,1,39.42,90.0,90.0,0,21009-40
2565,582563130076333660,1185782560332940892,1,29.56,90.0,90.0,0,21011-43
2566,582563115898013420,Cancelado,1,43.8,90.0,90.0,1,21008-38
2567,582563021939442848,1185782043580990624,1,18.9,35.0,35.0,0,ME-10-Cachorro- Caramelo-35-40
2568,582562838300755493,1185781682273945125,1,17.92,35.0,35.0,0,ME-10-Coelho-35-40
2569,582562838300755493,1185781682273945125,1,17.93,35.0,35.0,0,ME-10-Corrida-35-40
2570,582562786867774638,1185781140052804782,1,8.55,17.0,17.0,0,PEBCN-BBFL-12-24
2571,582562718109042680,1185780433750362104,1,11.34,21.0,21.0,0,SQ-EMCA-Chumbo-Cinza-Preta-40-46
2572,582562631309887194,1185780234536912602,1,43.8,90.0,90.0,0,21011-45
2573,582562603879924928,Cancelado,1,39.42,90.0,90.0,1,21007-41
2574,582562583896491383,Cancelado,1,18.9,35.0,35.0,1,ME-10-Bailarina-35-40
2575,582562333660710388,1185778560679511540,1,34.42,90.0,90.0,1,21006-38
2576,582561596838282966,1185774724070803158,1,18.48,35.0,35.0,0,ME-10-Tubarão-35-40
2577,582561596838282966,1185774724070803158,1,18.48,35.0,35.0,0,ME-10-Coelho-Rosa-35-40
2578,582561139277989689,1185772188258305849,1,18.9,35.0,35.0,0,ME-10-Cachorro-Rosa-35-40
2579,582561025567589626,1185771158275327226,1,42.49,90.0,90.0,0,21006-40
2580,582560929211451175,1185771170342536999,1,39.42,90.0,90.0,0,21006-38
2581,582560364293096698,Cancelado,1,38.24,90.0,90.0,1,21006-40
2582,582559699598476566,1185761808931325206,1,18.45,35.0,35.0,0,ME-10-Coelho-35-40
2583,582559699598476566,1185761808931325206,1,18.45,35.0,35.0,0,ME-10-Cachorro- Caramelo-35-40
2584,582559180239963567,1185756932427580847,1,9.18,17.0,17.0,0,PEBCN-BBML 12-24-12-24
2585,582559105669563476,1185757033339389012,1,39.42,90.0,90.0,0,21007-41
2586,582559012957815870,1185756337590404158,1,18.9,35.0,35.0,0,ME-10-Cachorro-Rosa-35-40
2587,582558588015576491,1185752060066104747,1,18.9,35.0,35.0,0,ME-10-Coelho-35-40
2588,582558348897912000,1185750207404934336,1,39.42,90.0,90.0,0,21007-36
2589,582554960387344300,1185718536330839980,1,28.62,53.0,53.0,0,PC-SQ-EMCA
2590,582554161683990476,1185712672315836364,1,18.9,35.0,35.0,0,ME-10-Cachorro- Caramelo-35-40
2591,582554140374828510,1185712302443169246,1,39.42,90.0,90.0,0,21011-43
2592,582554067411764595,Cancelado,1,29.56,90.0,90.0,1,21006-40
2593,582554020058334472,Cancelado,1,29.56,90.0,90.0,1,21011-43
2594,582554014137877749,1185710786847868149,1,39.42,90.0,90.0,0,21007-41
2595,582553694452287122,1185707242766239378,1,39.42,90.0,90.0,0,21006-38
2596,582553266078189452,1185701822454794124,1,39.42,90.0,90.0,0,21006-38
2597,582553283975677662,1185703238038685406,1,39.42,90.0,90.0,0,21009-42
2598,582553180803532356,1185701948288960068,1,29.56,90.0,90.0,0,21008-38
2599,582552985620546646,1185699556183409750,1,43.8,90.0,90.0,0,21011-43
2600,582552956240692534,1185699302691734838,1,39.42,90.0,90.0,0,21006-39
2601,582552899746301014,Cancelado,1,39.42,90.0,90.0,1,21011-43
2602,582552846391281489,1185697939772966737,1,43.8,90.0,90.0,0,21006-37
2603,582552759148709618,1185696156140406514,1,43.8,90.0,90.0,0,21009-44
2604,582552784305686255,1185696614976095983,1,10.56,20.0,20.0,0,AS-F-Preto-Donuts-35-40
2605,582552784305686255,1185696614976095983,1,10.56,20.0,20.0,0,AS-F-Rosa-Morango -35-40
2606,582552569200478091,Cancelado,1,39.42,90.0,90.0,1,21006-39
2607,582552538988840235,1185694841298781483,1,18.9,35.0,35.0,0,ME-10-Coelho-35-40
2608,582552510814258839,1185693631163369111,1,39.42,90.0,90.0,0,21009-43
2609,582552283660387420,1185691489917895772,1,19.35,37.0,37.0,0,PEBCN-BBFL-12-24*3
2610,582552191816664741,Cancelado,1,39.42,90.0,90.0,1,21011-43
2611,582552185211618956,1185691309206898316,1,29.56,90.0,90.0,0,21007-41
2612,582552023448126754,Cancelado,1,29.56,90.0,90.0,1,21006-41
2613,582551987869222307,1185689841248994723,1,51.9,90.0,90.0,0,21011-40
2614,582551952022406210,1185689216310346818,1,20.37,35.0,35.0,0,ME-10-Tubarão-35-40
2615,582551926201287746,1185689186684142658,1,18.33,35.0,35.0,0,ME-10-Unicornio-35-40
2616,582551933224715902,1185689424617178750,1,39.42,90.0,90.0,0,21006-41
2617,582551902056056289,1185688952338417121,1,18.9,35.0,35.0,0,ME-10-Cachorro- Caramelo-35-40
2618,582551862766306931,1185688943153743475,1,25.92,48.0,48.0,0,HM-BAF-Preto-35-41*3
2619,582551862134802231,1185688981900527415,1,11.09,21.0,21.0,0,QS-LM-VC01-Verde-Escuro -35-40
2620,582551862134802231,1185688981900527415,1,11.09,21.0,21.0,0,QS-LM-VC01-Azul-Fosco -35-40
2621,582551831478502909,1185688593915086333,1,38.24,90.0,90.0,0,21009-42
2622,582551828161791639,1185688537691096727,1,18.48,35.0,35.0,0,ME-10-Cachorro-Rosa-35-40
2623,582551828161791639,1185688537691096727,1,18.48,35.0,35.0,0,ME-10-Bailarina-35-40
2624,582551806179247918,1185754505278031662,2,22.18,21.0,42.0,0,SQ-EMCA-Cinza-Preta-Branco-40-46
2625,582551738167756200,1185688121437488552,1,18.9,35.0,35.0,0,ME-10-Coelho-35-40
2626,582551542737634846,Cancelado,1,18.48,35.0,35.0,1,ME-10-Coelho-35-40
2627,582551542737634846,Cancelado,1,18.48,35.0,35.0,1,ME-10-Corrida-35-40
2628,582551542737634846,Cancelado,1,18.48,35.0,35.0,1,ME-10-Robô-35-40
2629,582551520520603631,Cancelado,1,18.9,35.0,35.0,1,ME-10-Bailarina-35-40
2630,582551418928990053,1185685843418515301,1,20.37,35.0,35.0,0,ME-10-Unicornio-35-40
2631,582551392851232199,1185701414109152711,2,36.96,35.0,70.0,0,ME-10-Cachorro- Caramelo-35-40
2632,582551379241764230,1185685662180869510,1,18.9,35.0,35.0,0,ME-10-Bailarina-35-40
2633,582551386698975102,Cancelado,1,18.48,35.0,35.0,1,ME-10-Cachorro-Rosa-35-40
2634,582551386698975102,Cancelado,1,18.48,35.0,35.0,1,ME-10-Coelho-35-40
2635,582551386698975102,Cancelado,1,18.48,35.0,35.0,1,ME-10-Doce-35-40
2636,582551387432649921,1185685641236415681,1,17.92,35.0,35.0,0,ME-10-Robô-35-40
2637,582551387432649921,1185685641236415681,1,17.93,35.0,35.0,0,ME-10-Doce-35-40
2638,582551385576015728,1185685621530462064,1,18.48,35.0,35.0,0,ME-10-Cachorro-Rosa-35-40
2639,582551385576015728,1185685621530462064,1,18.48,35.0,35.0,0,ME-10-Unicornio-35-40
2640,582551385576015728,1185685621530462064,1,18.48,35.0,35.0,0,ME-10-Bailarina-35-40
2641,582551384544740982,1185685552757966454,1,18.9,35.0,35.0,0,ME-10-Doce-35-40
2642,582551383112778923,1185685565848716459,1,18.33,35.0,35.0,0,ME-10-Cachorro- Caramelo-35-40
2643,582551380381304334,1185685579529684494,1,18.48,35.0,35.0,0,ME-10-Cachorro-Laço-35-40
2644,582551380381304334,1185685579529684494,1,18.48,35.0,35.0,0,ME-10-Bailarina-35-40
2645,582551380381304334,1185685579529684494,1,78.14,148.0,148.0,0,PC-ME-10
2646,582551383886694284,1185685508536371084,2,36.96,35.0,70.0,0,ME-10-Unicornio-35-40
2647,582551366396773806,1185685491726517678,1,18.48,35.0,35.0,0,ME-10-Corrida-35-40
2648,582551366396773806,1185685491726517678,1,18.48,35.0,35.0,0,ME-10-Robô-35-40
2649,582551374145619180,Cancelado,1,18.9,35.0,35.0,1,ME-10-Bailarina-35-40
2650,582551330590590389,1185685427305022901,1,18.9,35.0,35.0,0,ME-10-Coelho-35-40
2651,582551367003441054,1185685452940543902,1,18.9,35.0,35.0,0,ME-10-Cachorro- Caramelo-35-40
2652,582551358021404543,1185685312620103551,1,18.9,35.0,35.0,0,ME-10-Coelho-35-40
2653,582551356058076298,1185685396327728266,1,18.9,35.0,35.0,0,ME-10-Cachorro-Rosa-35-40
2654,582551346910037677,1185685256957298349,1,21.0,35.0,35.0,0,ME-10-Unicornio-35-40
2655,582551341307168392,1185685364396557960,1,17.93,35.0,35.0,0,ME-10-Bailarina-35-40
2656,582551341307168392,1185685364396557960,1,17.92,35.0,35.0,0,ME-10-Unicornio-35-40
2657,582551343198078775,1185685300735805239,1,18.9,35.0,35.0,0,ME-10-Cachorro- Caramelo-35-40
2658,582551343895709357,1185685297290315437,1,18.9,35.0,35.0,0,ME-10-Corrida-35-40
2659,582551336456193631,1185685211771012703,1,21.0,35.0,35.0,0,ME-10-Coelho-35-40
2660,582551346507712095,1185685176099374687,1,18.9,35.0,35.0,0,ME-10-Coelho-35-40
2661,582551330876392937,1185685211411416553,1,18.9,35.0,35.0,0,ME-10-Unicornio-35-40
2662,582551326848091866,1185685128194655962,2,36.96,35.0,70.0,0,ME-10-Robô-35-40
2663,582551319823287466,1185685112133420202,1,18.33,35.0,35.0,0,ME-10-Unicornio-35-40
2664,582551312339600907,1185685094918227467,1,18.9,35.0,35.0,0,ME-10-Coelho-35-40
2665,582551291371292504,1185684993034848088,1,18.9,35.0,35.0,0,ME-10-Coelho-35-40
2666,582551290852640012,Cancelado,1,18.33,35.0,35.0,1,ME-10-Cachorro- Caramelo-35-40
2667,582551288811652615,Cancelado,2,35.85,35.0,70.0,2,ME-10-Coelho-35-40
2668,582551288811652615,Cancelado,1,17.93,35.0,35.0,1,ME-10-Cachorro- Caramelo-35-40
2669,582551285366228875,1185684777155725195,1,18.9,35.0,35.0,0,ME-10-Cachorro- Caramelo-35-40
2670,582551286351037815,1185684812922979703,1,18.48,35.0,35.0,0,ME-10-Cachorro-Rosa-35-40
2671,582551286351037815,1185684812922979703,1,18.48,35.0,35.0,0,ME-10-Coelho-35-40
2672,582551271252264846,Cancelado,1,18.9,35.0,35.0,1,ME-10-Coelho-35-40
2673,582551275241572029,1185684789584496317,1,18.48,35.0,35.0,0,ME-10-Coelho-35-40
2674,582551275241572029,1185684789584496317,1,18.48,35.0,35.0,0,ME-10-Doce-35-40
2675,582551273118140403,1185684803037923315,1,87.02,148.0,148.0,0,PC-ME-10
2676,582551273118140403,1185684803037923315,1,20.58,35.0,35.0,0,ME-10-Bailarina-35-40
2677,582551273637840647,1185684814444267271,1,18.33,35.0,35.0,0,ME-10-Bailarina-35-40
2678,582551269788649360,Cancelado,1,18.9,35.0,35.0,1,ME-10-Esquilo-35-40
2679,582551258937001029,1185684678979847237,1,18.9,35.0,35.0,0,ME-10-Doce-35-40
2680,582551251336857512,Cancelado,1,18.9,35.0,35.0,1,ME-10-Cachorro-Rosa-35-40
2681,582551265323943417,Cancelado,1,18.27,35.0,35.0,1,ME-10-Unicornio-35-40
2682,582551265323943417,Cancelado,1,18.27,35.0,35.0,1,ME-10-Coelho-35-40
2683,582551265323943417,Cancelado,1,18.27,35.0,35.0,1,ME-10-Bailarina-35-40
2684,582551265323943417,Cancelado,1,18.27,35.0,35.0,1,ME-10-Cachorro-Rosa-35-40
2685,582551257978733600,1185684665031296032,1,18.48,35.0,35.0,0,ME-10-Cachorro-Rosa-35-40
2686,582551257978733600,1185684665031296032,1,18.48,35.0,35.0,0,ME-10-Coelho-35-40
2687,582551241943647969,1185684659097470689,1,18.27,35.0,35.0,0,ME-10-Unicornio-35-40
2688,582551241943647969,1185684659097470689,2,36.54,35.0,70.0,0,ME-10-Corrida-35-40
2689,582551241943647969,1185684659097470689,1,18.27,35.0,35.0,0,ME-10-Esquilo-35-40
2690,582551241943647969,1185684659097470689,1,18.27,35.0,35.0,0,ME-10-Cachorro-Rosa-35-40
2691,582551241943647969,1185684659097470689,1,18.27,35.0,35.0,0,ME-10-Coelho-35-40
2692,582551241943647969,1185684659097470689,2,36.54,35.0,70.0,0,ME-10-Robô-35-40
2693,582551241943647969,1185684659097470689,2,36.54,35.0,70.0,0,ME-10-Tubarão-35-40
2694,582551240369800893,1185684529224517309,1,18.9,35.0,35.0,0,ME-10-Cachorro- Caramelo-35-40
2695,582551239125796058,1185684578294465754,1,18.9,35.0,35.0,0,ME-10-Doce-35-40
2696,582551234662925588,1185684548959896852,1,18.9,35.0,35.0,0,ME-10-Coelho-35-40
2697,582551230251435255,1185684463468905719,1,18.33,35.0,35.0,0,ME-10-Cachorro- Caramelo-35-40
2698,582551237415634789,1185684525966067557,1,21.0,35.0,35.0,0,ME-10-Corrida-35-40
2699,582551233786119370,Cancelado,1,18.9,35.0,35.0,1,ME-10-Unicornio-35-40
2700,582551225175213602,1185684403121325602,1,18.33,35.0,35.0,0,ME-10-Corrida-35-40
2701,582551235811837711,1185684520130742031,1,18.9,35.0,35.0,0,ME-10-Cachorro- Caramelo-35-40
2702,582551234394817890,1185684570611221858,2,36.54,35.0,70.0,0,ME-10-Tubarão-35-40
2703,582551234394817890,1185684570611221858,1,18.27,35.0,35.0,0,ME-10-Doce-35-40
2704,582551234394817890,1185684570611221858,1,18.27,35.0,35.0,0,ME-10-Unicornio-35-40
2705,582551234394817890,1185684570611221858,2,36.54,35.0,70.0,0,ME-10-Corrida-35-40
2706,582551234394817890,1185684570611221858,2,36.54,35.0,70.0,0,ME-10-Robô-35-40
2707,582551237346625155,1185684384424691331,1,18.33,35.0,35.0,0,ME-10-Unicornio-35-40
2708,582551231306434475,1185684450648623019,1,17.72,35.0,35.0,0,ME-10-Doce-35-40
2709,582551231306434475,1185684450648623019,1,17.72,35.0,35.0,0,ME-10-Coelho-35-40
2710,582551231306434475,1185684450648623019,1,17.72,35.0,35.0,0,ME-10-Corrida-35-40
2711,582551231306434475,1185684450648623019,1,17.73,35.0,35.0,0,ME-10-Robô-35-40
2712,582551225652905953,1185684347625637857,4,43.85,21.0,84.0,0,SQ-EMCA-Preta-Branca-Chumbo-40-46
2713,582551227721680490,1185684373231535722,1,18.9,35.0,35.0,0,ME-10-Cachorro-Rosa-35-40
2714,582551229652501804,1185684345292358956,1,17.95,35.0,35.0,0,ME-10-Bailarina-35-40
2715,582551229652501804,1185684345292358956,1,17.96,35.0,35.0,0,ME-10-Unicornio-35-40
2716,582551200026166389,1185684367019377781,1,18.9,35.0,35.0,0,ME-10-Cachorro-Rosa-35-40
2717,582551210536764575,1185684340076938399,1,19.76,35.0,35.0,0,ME-10-Doce-35-40
2718,582551210536764575,1185684340076938399,2,39.52,35.0,70.0,0,ME-10-Corrida-35-40
2719,582551210536764575,1185684340076938399,1,19.76,35.0,35.0,0,ME-10-Robô-35-40
2720,582551210536764575,1185684340076938399,2,39.52,35.0,70.0,0,ME-10-Cachorro-Bulldog-35-40
2721,582551210536764575,1185684340076938399,1,19.75,35.0,35.0,0,ME-10-Tubarão-35-40
2722,582551201595819106,1185684207089714274,1,18.9,35.0,35.0,0,ME-10-Cachorro-Rosa-35-40
2723,582551190450242699,1185684281605653643,1,18.48,35.0,35.0,0,ME-10-Doce-35-40
2724,582551190450242699,1185684281605653643,1,18.48,35.0,35.0,0,ME-10-Unicornio-35-40
2725,582551196504065281,1185684073958966529,1,35.48,90.0,90.0,0,21007-39
2726,582551194063177533,1185684167494240061,1,18.9,35.0,35.0,0,ME-10-Cachorro- Caramelo-35-40
2727,582551188849133413,Cancelado,1,21.0,35.0,35.0,1,ME-10-Doce-35-40
2728,582551183563130614,Cancelado,1,18.9,35.0,35.0,1,ME-10-Cachorro- Caramelo-35-40
2729,582551174520407582,1185684085375731230,1,18.9,35.0,35.0,0,ME-10-Doce-35-40
2730,582551161475729253,1185684037319952229,1,18.48,35.0,35.0,0,ME-10-Corrida-35-40
2731,582551161475729253,1185684037319952229,1,18.48,35.0,35.0,0,ME-10-Tubarão-35-40
2732,582551149070026456,1185683945702393560,1,18.9,35.0,35.0,0,ME-10-Cachorro-Rosa-35-40
2733,582551154049647628,1185683808630768652,1,18.9,35.0,35.0,1,ME-10-Coelho-35-40
2734,582551149329024732,Cancelado,1,18.33,35.0,35.0,1,ME-10-Cachorro-Rosa-35-40
2735,582551130072778118,1185683771208533382,1,10.8,20.0,20.0,0,AS-F-Rosa-Hamster-35-40
2736,582550696131658756,1185680839922713604,1,10.56,20.0,20.0,0,AS-F-Preto-Cereja -35-40
2737,582550696131658756,1185680839922713604,1,10.56,20.0,20.0,0,AS-F-Rosa-Morango -35-40
2738,582550662221039482,1185680943607613306,1,39.42,90.0,90.0,0,21011-44
2739,582550665333736786,1185680725691827538,1,29.56,90.0,90.0,0,21007-40
2740,582550570583098520,1185680196884333720,1,29.56,90.0,90.0,0,21007-41
2741,582550488507778445,1185680036907812237,1,48.15,90.0,90.0,0,21007-40
2742,582550411897243175,1185678928289170983,1,29.56,90.0,90.0,0,21007-36
2743,582550333036070879,1185678493787326431,1,48.15,90.0,90.0,0,21009-45
2744,582550270111941830,1185678666557523142,1,39.42,90.0,90.0,0,21009-43
2745,582550177448232029,1185678152653374557,1,43.8,90.0,90.0,0,21007-38
2746,582549938941364113,1185676596004489105,1,48.15,90.0,90.0,0,21007-40
2747,582549820259468360,1185676428734727240,1,18.9,35.0,35.0,0,ME-10-Cachorro-Rosa-35-40
2748,582549836892374182,1185676464891856038,1,19.35,37.0,37.0,0,PEBCN-BBFL-12-24*3
2749,582549763823404083,Cancelado,1,39.42,90.0,90.0,1,21006-37
2750,582549346818754052,1185674250715891204,2,77.09,90.0,180.0,0,21006-41
2751,582548971443357140,1185672791141287380,1,39.42,90.0,90.0,0,21006-37
2752,582548747871356167,1185671073898202375,1,18.9,35.0,35.0,0,ME-10-Cachorro-Rosa-35-40
2753,582547641394300630,1185665765802870486,1,39.42,90.0,90.0,0,21006-41
